date_time,mode_ecs,mode_chauf,temp_ecs,temp_air_ext,cons_chauf_retour,temp_chauf_aller,temp_chauf_retour
2020-12-08 15:38:02,,1,49.5,,,41.4,36.9
2020-12-08 15:40:02,,,,,,41.9,
2020-12-08 15:42:02,,,,,,42.6,37.7
2020-12-08 15:44:02,,,,,,43.9,38.8
2020-12-08 15:46:02,,,,,,44.5,39.6
2020-12-08 15:48:02,,,,,,45.4,40.5
2020-12-08 15:50:02,,,,,,46.3,
2020-12-08 15:50:03,,,,,,,41.3
2020-12-08 15:52:02,,,,,,47.1,42.2
2020-12-08 15:54:02,,0,,,,44,42.5
2020-12-08 15:56:02,,,,,,43.9,42.2
2020-12-08 15:58:02,,,,,,43.5,
2020-12-08 15:58:03,,,,,,,41.9
2020-12-08 16:00:03,,,,,,43,41.6
2020-12-08 16:02:02,,,49.4,,,,41.2
2020-12-08 16:04:02,,,49.5,,,42.9,40.6
2020-12-08 16:06:02,,,,,,42.4,40.3
2020-12-08 16:08:02,,,,,,41.9,
2020-12-08 16:10:03,,,49.4,,,41.5,40.1
2020-12-08 16:12:02,,,,,,41.2,39.5
2020-12-08 16:14:02,,,,,39.7,40.9,38.8
2020-12-08 16:16:02,,,,,,40.5,38.4
2020-12-08 16:18:02,,,,,,40.1,38.3
2020-12-08 16:20:02,,,,,,39.8,
2020-12-08 16:22:02,,,,,,39.5,
2020-12-08 16:22:03,,,49.3,,39.8,,38
2020-12-08 16:24:02,,,,,,39.3,37.8
2020-12-08 16:26:02,,,49.2,,,39,37.5
2020-12-08 16:28:02,,,,,,38.7,37.2
2020-12-08 16:30:02,,,,,,38.3,36.8
2020-12-08 16:30:03,,,48.9,,,,
2020-12-08 16:32:02,,1,48.7,,39.7,39.6,37
2020-12-08 16:34:02,,,48.8,,,41.8,36.9
2020-12-08 16:36:02,,,,,39.6,42.3,37.3
2020-12-08 16:38:03,,,48.1,,39.7,42.5,37.4
2020-12-08 16:40:02,,,,,,43.1,38.1
2020-12-08 16:40:03,,,46.8,,39.6,,
2020-12-08 16:42:02,,,44.9,,,44.2,39.2
2020-12-08 16:44:02,,,42.4,,,44.9,39.9
2020-12-08 16:46:02,,,,,,45.9,40.9
2020-12-08 16:46:03,,,40.3,,,,
2020-12-08 16:48:02,,,40.4,,,46.7,41.6
2020-12-08 16:50:03,,,40.3,,,47.5,42.4
2020-12-08 16:52:02,,0,,,,43.8,42.5
2020-12-08 16:54:02,,,,,,,42.3
2020-12-08 16:56:02,,,,,,43.3,42
2020-12-08 16:58:02,,,,,,43,41.6
2020-12-08 17:00:03,,,37.1,4.2,,,41.1
2020-12-08 17:02:02,,,,,,42.8,
2020-12-08 17:02:03,,,30.9,,,,40.7
2020-12-08 17:04:02,,,22,,39.5,42.5,40.5
2020-12-08 17:06:02,,,15.3,,,42.4,40
2020-12-08 17:08:02,,,12.1,,39.6,42.3,39.4
2020-12-08 17:10:02,,,,,,42.1,39
2020-12-08 17:10:03,,,11.5,,,,
2020-12-08 17:12:02,,,,,,41.8,38.7
2020-12-08 17:12:03,,,12,,,,
2020-12-08 17:14:02,,,12.2,,,41.6,38.6
2020-12-08 17:16:02,,,12.3,,,41.4,38.4
2020-12-08 17:18:02,,,,,,41.1,38.1
2020-12-08 17:18:03,,,12,,,,
2020-12-08 17:20:02,,,,,,40.8,37.8
2020-12-08 17:20:03,,,,,39.5,,
2020-12-08 17:22:02,,,,,,40.6,
2020-12-08 17:22:03,,,12.1,,39.6,,37.6
2020-12-08 17:24:02,,,,,,40.4,37.4
2020-12-08 17:26:02,,,,,39.5,40.1,37.3
2020-12-08 17:28:02,,,,,,39.9,37
2020-12-08 17:28:03,,,12.2,,,,
2020-12-08 17:30:02,,,,,,39.7,36.8
2020-12-08 17:30:03,,,11.8,,,,
2020-12-08 17:32:02,,,11.7,,,39.5,36.6
2020-12-08 17:34:02,,1,,,,39.3,36.4
2020-12-08 17:36:02,,,11.8,,,40.8,36.3
2020-12-08 17:38:02,,,,,,41.6,36.7
2020-12-08 17:40:02,,,,,,42.8,
2020-12-08 17:40:03,,,11.9,,,,37.9
2020-12-08 17:42:02,,,,,,43.6,38.7
2020-12-08 17:44:02,,,,,,44.4,39.2
2020-12-08 17:46:02,,,,,,44.9,39.9
2020-12-08 17:46:03,,,12,,,,
2020-12-08 17:48:02,,,,,,45.2,40
2020-12-08 17:50:03,,,,,,45.1,40.1
2020-12-08 17:52:02,,,12.1,,,45.7,40.8
2020-12-08 17:54:02,,,,,,46.7,41.7
2020-12-08 17:56:02,,0,,,,46.5,42.7
2020-12-08 17:58:02,,,12.2,,,43.9,42.2
2020-12-08 18:00:03,,,,4.3,,,42
2020-12-08 18:02:02,,,,,,43.5,41.7
2020-12-08 18:04:02,,,12.3,,,43.1,41.5
2020-12-08 18:06:02,,,,,,42.8,41.2
2020-12-08 18:08:02,,,,,,42.6,40.7
2020-12-08 18:10:02,,,,,,42.8,40.3
2020-12-08 18:12:02,,,,,,,39.8
2020-12-08 18:12:03,,,12.4,,,,
2020-12-08 18:14:02,,,,,,42.6,39.4
2020-12-08 18:16:02,,,,,,42.4,39.1
2020-12-08 18:18:02,,,,,,42.2,
2020-12-08 18:18:03,,,12.5,,,,38.8
2020-12-08 18:20:02,,,,,,41.9,38.5
2020-12-08 18:22:03,,,,,,41.6,38.1
2020-12-08 18:24:02,,,12.6,,,41.4,37.8
2020-12-08 18:26:02,,,,,,41.1,37.6
2020-12-08 18:28:02,,,,,,40.8,37.3
2020-12-08 18:28:03,,,,,39.4,,
2020-12-08 18:30:02,,,,,,40.5,37
2020-12-08 18:30:03,,,12.7,,,,
2020-12-08 18:32:02,,,,,,40.3,36.8
2020-12-08 18:34:02,,,,,,40,36.6
2020-12-08 18:36:02,,1,,,,39.8,36.4
2020-12-08 18:38:02,,,12.8,,,42.2,37.3
2020-12-08 18:40:02,,,,,,42.3,
2020-12-08 18:42:02,,,12.6,,,43.2,38.3
2020-12-08 18:44:02,,,,,,43.5,
2020-12-08 18:44:03,,,12.4,,,,
2020-12-08 18:46:02,,,,,,,38.6
2020-12-08 18:46:03,,,12.5,,,,
2020-12-08 18:48:02,,,,,,44.6,39.7
2020-12-08 18:50:03,,,,,,45.6,40.5
2020-12-08 18:52:02,,,,,,46.6,41.6
2020-12-08 18:54:02,,,,,,47.4,42.4
2020-12-08 18:56:02,,0,,,,43.5,42.6
2020-12-08 18:58:02,,,,,39.5,43.6,42.3
2020-12-08 19:00:03,,,12.3,4.4,39.4,43.3,42.1
2020-12-08 19:02:02,,,,,,42.8,41.8
2020-12-08 19:04:02,,,,,,42.5,41.6
2020-12-08 19:06:02,,,12.4,,,42.3,41.2
2020-12-08 19:08:02,,,,,,42.1,
2020-12-08 19:08:03,,,,,,,40.8
2020-12-08 19:10:02,,,,,,42.3,40.3
2020-12-08 19:12:02,,,,,,42.1,39.9
2020-12-08 19:14:02,,,12.5,,,41.9,39.5
2020-12-08 19:16:02,,,,,,41.7,39.2
2020-12-08 19:18:02,,,,,,41.5,38.9
2020-12-08 19:20:02,,,,,,41.2,
2020-12-08 19:20:03,,,,,,,38.6
2020-12-08 19:22:02,,,12.6,,39.3,40.9,38.3
2020-12-08 19:24:02,,,,,39.4,40.6,38
2020-12-08 19:26:02,,,,,,40.3,37.7
2020-12-08 19:28:03,,,,,,40.1,37.4
2020-12-08 19:30:02,,,,,,39.9,
2020-12-08 19:30:03,,,12.7,,,,37.1
2020-12-08 19:32:02,,,,,,39.6,37
2020-12-08 19:34:02,,,,,,39.4,36.7
2020-12-08 19:36:03,,,,,,39.3,36.5
2020-12-08 19:38:02,,1,12.8,,39.5,39.4,36.8
2020-12-08 19:40:03,,,,,39.4,41.7,
2020-12-08 19:42:02,,,,,,42,37
2020-12-08 19:44:02,,,,,39.5,43.3,38.3
2020-12-08 19:46:02,,,12.9,,,44.2,39.2
2020-12-08 19:48:02,,,,,,45,40.1
2020-12-08 19:50:02,,,,,39.4,46,41
2020-12-08 19:52:02,,,,,,46.8,41.9
2020-12-08 19:54:02,,,13,,,46.9,41.7
2020-12-08 19:56:02,,0,,,,44.4,42.7
2020-12-08 19:58:02,,,,,39.5,44.1,42.3
2020-12-08 20:00:03,,,,,,44,
2020-12-08 20:00:04,,,,,39.4,,42.1
2020-12-08 20:02:02,,,,,,43.5,41.8
2020-12-08 20:04:02,,,13.1,,39.5,43.1,41.5
2020-12-08 20:06:02,,,,,39.4,42.9,41.2
2020-12-08 20:08:02,,,,,39.5,42.7,40.8
2020-12-08 20:10:02,,,,,,42.8,40.3
2020-12-08 20:12:02,,,,,,,39.8
2020-12-08 20:14:02,,,13.2,,,42.6,39.4
2020-12-08 20:16:02,,,,,,42.3,39.1
2020-12-08 20:18:02,,,,,,42.1,38.8
2020-12-08 20:20:03,,,,,,41.9,38.5
2020-12-08 20:22:02,,,13.3,,,41.6,38.2
2020-12-08 20:24:02,,,,,,41.3,37.9
2020-12-08 20:26:02,,,,,39.4,41,37.6
2020-12-08 20:28:02,,,,,39.5,40.7,37.4
2020-12-08 20:30:02,,,,,,40.5,
2020-12-08 20:30:03,,,13.4,,,,37.1
2020-12-08 20:32:02,,,,,,40.3,36.8
2020-12-08 20:34:02,,,,,39.4,40,36.6
2020-12-08 20:36:02,,1,,,39.5,39.9,36.4
2020-12-08 20:38:02,,,,,,42.6,37.9
2020-12-08 20:40:02,,,,,,43.1,38.1
2020-12-08 20:42:02,,,13.5,,,44.3,39.3
2020-12-08 20:44:02,,,,,,44.9,39.8
2020-12-08 20:46:02,,,,,,45.6,40.6
2020-12-08 20:48:02,,,,,,46.5,41.3
2020-12-08 20:50:02,,,,,39.4,46.9,42
2020-12-08 20:52:02,,0,,,39.5,44.9,42.4
2020-12-08 20:52:03,,,13.6,,,,
2020-12-08 20:54:02,,,,,39.4,43.9,41.9
2020-12-08 20:56:02,,,,,,43.8,41.7
2020-12-08 20:58:02,,,,,,43.1,41.4
2020-12-08 21:00:02,,,,,,43.2,40.9
2020-12-08 21:00:03,,,13.7,,,,
2020-12-08 21:02:02,,,,,,42.6,40.5
2020-12-08 21:04:02,,,,,,42.2,40.4
2020-12-08 21:06:02,,,,,,42,40
2020-12-08 21:08:02,,,,,,,39.6
2020-12-08 21:10:02,,,,,,41.9,
2020-12-08 21:10:03,,,,,,,39.3
2020-12-08 21:12:02,,,13.8,,,41.6,39
2020-12-08 21:14:02,,,,,,41.4,38.8
2020-12-08 21:16:02,,,,,,41.1,38.6
2020-12-08 21:18:02,,,,,,40.8,38.4
2020-12-08 21:20:03,,,,,,40.4,37.9
2020-12-08 21:22:02,,,13.9,,,40.2,37.6
2020-12-08 21:24:02,,,,,,39.9,37.3
2020-12-08 21:26:02,,,,,,39.8,37.1
2020-12-08 21:28:02,,,,,39.5,39.6,36.9
2020-12-08 21:30:03,,,,,,39.4,36.7
2020-12-08 21:32:02,,,,,,39.2,
2020-12-08 21:32:03,,,13.2,,,,36.5
2020-12-08 21:34:02,,,12.8,,34.5,39,36.3
2020-12-08 21:36:02,,,,,,38.8,36.1
2020-12-08 21:38:02,,,,,,38.5,35.9
2020-12-08 21:38:03,,,12.9,,,,
2020-12-08 21:40:02,,,,,,38.4,35.6
2020-12-08 21:42:02,,,,,,38.2,35.4
2020-12-08 21:44:02,,,,,,38,35.2
2020-12-08 21:46:02,,,13,,,37.7,35
2020-12-08 21:48:02,,,,,,37.5,34.9
2020-12-08 21:50:02,,,,,,37.3,34.7
2020-12-08 21:52:02,,,,,,37.1,
2020-12-08 21:52:03,,,12.9,,,,34.6
2020-12-08 21:54:02,,,12.7,,34.6,36.9,34.5
2020-12-08 21:56:02,,,,,,36.7,34.3
2020-12-08 21:58:02,,,,,,36.5,34.2
2020-12-08 22:00:02,,,,4.2,,36.3,
2020-12-08 22:00:03,,,,,,,34
2020-12-08 22:02:02,,,12.8,,,36,33.8
2020-12-08 22:04:02,,,,,,35.9,
2020-12-08 22:04:03,,,12.7,,,,33.7
2020-12-08 22:06:02,,,,,,35.6,33.6
2020-12-08 22:08:02,,,12.6,,,35.4,33.4
2020-12-08 22:10:03,,,,,34.5,35.2,33.3
2020-12-08 22:12:02,,,,,,35,33.1
2020-12-08 22:14:02,,,,,,34.8,
2020-12-08 22:14:03,,,,,,,33
2020-12-08 22:16:03,,,,,,34.6,32.8
2020-12-08 22:18:02,,,,,,34.5,32.7
2020-12-08 22:20:03,,,12.7,,,34.3,32.5
2020-12-08 22:22:02,,,,,34.4,34.1,32.4
2020-12-08 22:24:02,,,,,,34,
2020-12-08 22:24:03,,,,,,,32.2
2020-12-08 22:26:02,,,,,,33.8,
2020-12-08 22:26:03,,,,,,,32.1
2020-12-08 22:28:02,,,12.8,,,33.6,31.9
2020-12-08 22:30:03,,,,,34.3,33.5,31.8
2020-12-08 22:32:02,,,,,,33.3,
2020-12-08 22:32:03,,,,,34.4,,31.6
2020-12-08 22:34:02,,,,,34.3,33.1,31.5
2020-12-08 22:36:02,,1,,,34.4,32.9,31.3
2020-12-08 22:38:02,,,12.9,,34.3,35.2,30.5
2020-12-08 22:40:02,,,,,,35.7,30.8
2020-12-08 22:42:02,,,,,34.4,37.4,32.5
2020-12-08 22:44:02,,,,,34.3,38.6,33.6
2020-12-08 22:46:02,,,,,,39.7,34.7
2020-12-08 22:48:02,,,,,,41,35.8
2020-12-08 22:50:02,,,,,,42.3,37.2
2020-12-08 22:52:02,,,,,,37.9,37.3
2020-12-08 22:52:03,,0,,,,,
2020-12-08 22:54:02,,,,,,38.1,37
2020-12-08 22:56:02,,,13,,34.4,38,36.8
2020-12-08 22:58:02,,,,,34.3,37.5,36.6
2020-12-08 23:00:02,,,,4.4,,,
2020-12-08 23:00:03,,,,,34.4,37.2,36.3
2020-12-08 23:02:02,,,,,,,36
2020-12-08 23:04:02,,,,,,,35.6
2020-12-08 23:06:02,,,,,,37.1,35.3
2020-12-08 23:08:02,,,,,,36.8,35.1
2020-12-08 23:10:03,,,13.1,,,36.4,35
2020-12-08 23:12:02,,,,,,36.2,34.8
2020-12-08 23:14:02,,,,,,36.1,34.6
2020-12-08 23:14:03,,,,,34.5,,
2020-12-08 23:16:02,,,,,,35.9,
2020-12-08 23:16:03,,,,,34.4,,34.4
2020-12-08 23:18:02,,,,,,35.7,34.2
2020-12-08 23:20:03,,,,,,35.6,34
2020-12-08 23:22:02,,,13.2,,,35.4,33.8
2020-12-08 23:24:03,,,,,,35.2,33.7
2020-12-08 23:26:02,,,,,,35,
2020-12-08 23:26:03,,,,,,,33.5
2020-12-08 23:28:02,,,,,,34.8,33.3
2020-12-08 23:30:03,,,,,,34.6,33.1
2020-12-08 23:32:02,,,,,,34.5,32.9
2020-12-08 23:34:02,,,,,,34.3,32.7
2020-12-08 23:36:02,,,13.3,,34.5,34.2,32.5
2020-12-08 23:38:03,,,,,34.4,34,32.3
2020-12-08 23:40:02,,,,,,33.8,32.1
2020-12-08 23:42:02,,,,,,33.7,31.9
2020-12-08 23:44:02,,,,,,33.5,31.8
2020-12-08 23:46:02,,,,,34.5,33.4,31.6
2020-12-08 23:48:02,,1,13.4,,34.4,33.2,31.4
2020-12-08 23:50:02,,,,,,37.8,
2020-12-08 23:50:03,,,,,,,32.8
2020-12-08 23:52:02,,,,,,37.9,32.9
2020-12-08 23:54:02,,,,,,39.2,34.3
2020-12-08 23:56:02,,,,,,40.1,35
2020-12-08 23:58:02,,,,,,41,36
2020-12-09 00:00:03,,,,4.5,,41.1,35.9
2020-12-09 00:00:04,,,,,34.3,,
2020-12-09 00:02:02,,,,,34.4,41.7,36.5
2020-12-09 00:04:02,,,13.5,,34.3,41.8,36.6
2020-12-09 00:06:02,,0,,,34.4,39.2,37.5
2020-12-09 00:08:02,,,,,,39.1,37.3
2020-12-09 00:10:02,,,,,,39,
2020-12-09 00:10:03,,,,,,,37.1
2020-12-09 00:12:02,,,,,,38.6,36.8
2020-12-09 00:14:02,,,,,,38.1,36.6
2020-12-09 00:16:02,,,,,,38,36.3
2020-12-09 00:18:02,,,13.6,,,37.9,36.1
2020-12-09 00:20:02,,,,,,37.6,
2020-12-09 00:20:03,,,,,,,35.8
2020-12-09 00:22:02,,,,,,37.5,35.6
2020-12-09 00:24:02,,,,,,,35.2
2020-12-09 00:26:02,,,,,,37.4,35
2020-12-09 00:28:02,,,,,,37.2,34.8
2020-12-09 00:30:02,,,,,,37,34.6
2020-12-09 00:30:03,,,13.7,,,,
2020-12-09 00:32:02,,,13.6,,,36.8,34.4
2020-12-09 00:34:02,,,13.7,,34.3,36.7,34.2
2020-12-09 00:36:02,,,,,,36.5,
2020-12-09 00:36:03,,,,,,,34
2020-12-09 00:38:02,,,,,,36.2,33.8
2020-12-09 00:40:03,,,13.6,,,36.1,33.5
2020-12-09 00:42:02,,,13.7,,,35.9,33.3
2020-12-09 00:44:02,,,,,,35.7,
2020-12-09 00:44:03,,,,,,,33.1
2020-12-09 00:46:03,,,,,,35.5,32.9
2020-12-09 00:48:02,,,,,,35.3,32.7
2020-12-09 00:50:03,,,,,,35.1,32.5
2020-12-09 00:52:02,,,,,,34.9,32.3
2020-12-09 00:54:02,,,,,,34.8,
2020-12-09 00:54:03,,,,,,,32.1
2020-12-09 00:56:02,,,,,,34.6,
2020-12-09 00:56:03,,,,,,,31.9
2020-12-09 00:58:02,,,,,,34.4,31.8
2020-12-09 01:00:03,,,,4.4,34.4,34.3,31.6
2020-12-09 01:00:04,,,13.8,,,,
2020-12-09 01:02:02,,,,,34.3,34.1,31.4
2020-12-09 01:04:02,,1,,,,33.9,31.3
2020-12-09 01:06:02,,,,,,37.7,33.2
2020-12-09 01:08:02,,,,,,38.4,33.4
2020-12-09 01:10:02,,,,,,39.8,34.7
2020-12-09 01:12:02,,,,,,41,35.9
2020-12-09 01:14:02,,,,,,42.1,37
2020-12-09 01:16:02,,0,13.9,,,38.7,37.2
2020-12-09 01:18:03,,,13.8,,,,37
2020-12-09 01:20:02,,,,,,38.5,36.8
2020-12-09 01:20:03,,,13.9,,,,
2020-12-09 01:22:02,,,,,,38.1,36.6
2020-12-09 01:24:02,,,,,,37.8,36.3
2020-12-09 01:26:02,,,,,,37.5,36.1
2020-12-09 01:28:02,,,,,,37.3,
2020-12-09 01:28:03,,,,,,,35.9
2020-12-09 01:30:02,,,,,,37.2,35.6
2020-12-09 01:32:02,,,14,,,37.1,35.2
2020-12-09 01:34:03,,,13.9,,,,35.1
2020-12-09 01:36:02,,,,,,37,
2020-12-09 01:36:03,,,,,,,34.9
2020-12-09 01:38:02,,,,,,36.8,34.7
2020-12-09 01:40:03,,,,,,36.7,34.5
2020-12-09 01:42:02,,,,,,36.6,34.3
2020-12-09 01:44:02,,,,,,36.4,34.1
2020-12-09 01:44:03,,,14,,,,
2020-12-09 01:46:02,,,,,,36.2,
2020-12-09 01:46:03,,,,,,,33.9
2020-12-09 01:48:02,,,,,,36,33.7
2020-12-09 01:50:03,,,,,,35.8,33.5
2020-12-09 01:52:02,,,,,,35.6,33.3
2020-12-09 01:54:02,,,,,,35.4,33.1
2020-12-09 01:56:02,,,,,,35.2,32.9
2020-12-09 01:58:02,,,14.1,,,35,32.7
2020-12-09 02:00:03,,,,4.5,,34.8,32.5
2020-12-09 02:02:02,,,,,,34.7,
2020-12-09 02:02:03,,,14,,,,32.3
2020-12-09 02:04:02,,,,,,34.5,32.1
2020-12-09 02:06:02,,,14.1,,,34.4,31.9
2020-12-09 02:08:02,,,,,,34.2,31.7
2020-12-09 02:08:03,,,,,34.4,,
2020-12-09 02:10:02,,,,,,34,
2020-12-09 02:10:03,,,,,,,31.6
2020-12-09 02:12:02,,,,,34.3,33.9,31.4
2020-12-09 02:14:02,,1,,,,34,
2020-12-09 02:16:02,,,,,34.4,37.7,33
2020-12-09 02:18:02,,,,,,38.5,33.5
2020-12-09 02:20:02,,,,,,40,35
2020-12-09 02:22:02,,,,,34.3,41.3,36.2
2020-12-09 02:24:02,,,14.2,,34.4,41.6,36.4
2020-12-09 02:26:02,,,,,,42.2,37.2
2020-12-09 02:28:02,,0,,,,38.6,37.7
2020-12-09 02:30:03,,,,,,38.9,37.4
2020-12-09 02:32:03,,,,,,38.8,37.2
2020-12-09 02:34:02,,,,,,38.5,37
2020-12-09 02:36:02,,,,,,38.1,36.8
2020-12-09 02:38:02,,,,,,37.7,36.5
2020-12-09 02:40:02,,,,,,,36.2
2020-12-09 02:42:02,,,,,,37.6,
2020-12-09 02:42:03,,,14.3,,,,35.9
2020-12-09 02:44:02,,,,,,37.3,35.7
2020-12-09 02:46:02,,,14.1,,,37,35.4
2020-12-09 02:48:03,,,,,,36.8,35.1
2020-12-09 02:50:02,,,,,,,34.8
2020-12-09 02:52:02,,,,,,36.7,
2020-12-09 02:52:03,,,,,,,34.6
2020-12-09 02:54:02,,,14.2,,,36.6,34.3
2020-12-09 02:56:02,,,14.1,,,36.4,34.1
2020-12-09 02:58:02,,,14.2,,,36.2,34
2020-12-09 03:00:02,,,,4.4,,35.9,
2020-12-09 03:00:03,,,,,,,33.9
2020-12-09 03:02:02,,,,,,35.6,33.7
2020-12-09 03:04:02,,,,,,35.3,
2020-12-09 03:04:03,,,,,,,33.6
2020-12-09 03:06:02,,,,,,35,33.4
2020-12-09 03:08:02,,,,,,34.8,33.3
2020-12-09 03:10:03,,,,,,34.7,33.1
2020-12-09 03:12:02,,,14.3,,,34.5,32.9
2020-12-09 03:14:02,,,,,,34.4,
2020-12-09 03:14:03,,,,,,,32.6
2020-12-09 03:16:02,,,,,,34.3,32.4
2020-12-09 03:18:02,,,,,,34.1,32.2
2020-12-09 03:20:03,,,,,,34,31.9
2020-12-09 03:22:02,,,,,,33.8,31.8
2020-12-09 03:24:02,,,,,,33.7,31.6
2020-12-09 03:26:02,,,,,,33.5,31.5
2020-12-09 03:28:02,,1,,,34.5,36.7,32
2020-12-09 03:30:03,,,,,,37.4,32.3
2020-12-09 03:32:02,,,14.4,,,38.6,33.7
2020-12-09 03:34:02,,,,,,39.9,34.9
2020-12-09 03:36:02,,,,,,41.1,36
2020-12-09 03:38:02,,,,,,42.2,
2020-12-09 03:38:03,,,,,,,37.2
2020-12-09 03:40:02,,,,,,39,37.5
2020-12-09 03:40:03,,0,,,,,
2020-12-09 03:42:03,,,,,,39.3,37.2
2020-12-09 03:44:02,,,,,,39.1,37.1
2020-12-09 03:46:02,,,,,,38.8,36.9
2020-12-09 03:48:02,,,,,,38.6,
2020-12-09 03:48:03,,,,,,,36.7
2020-12-09 03:50:02,,,,,,38.3,36.4
2020-12-09 03:50:03,,,14.5,,,,
2020-12-09 03:52:02,,,,,,38.1,36.2
2020-12-09 03:54:02,,,,,,37.9,36
2020-12-09 03:56:02,,,,,,37.7,35.7
2020-12-09 03:58:02,,,,,34.6,37.5,35.3
2020-12-09 04:00:02,,,,4.3,,37.3,35
2020-12-09 04:00:03,,,,,34.5,,
2020-12-09 04:02:02,,,,,,37.2,34.8
2020-12-09 04:04:02,,,,,,37.1,34.5
2020-12-09 04:06:02,,,,,,37,34.3
2020-12-09 04:08:02,,,,,,36.8,34.1
2020-12-09 04:10:02,,,,,,36.7,
2020-12-09 04:10:03,,,,,34.6,,33.9
2020-12-09 04:12:02,,,14.6,,34.5,36.5,33.7
2020-12-09 04:14:02,,,,,34.6,36.3,33.6
2020-12-09 04:16:02,,,,,,36,33.4
2020-12-09 04:18:02,,,,,,35.8,33.3
2020-12-09 04:20:02,,,,,,35.6,
2020-12-09 04:20:03,,,,,,,33.1
2020-12-09 04:22:02,,,,,,35.4,32.9
2020-12-09 04:24:02,,,,,,35.2,32.7
2020-12-09 04:26:02,,,,,,35,32.5
2020-12-09 04:28:02,,,,,,34.9,32.2
2020-12-09 04:30:02,,,,,,34.7,
2020-12-09 04:30:03,,,14.7,,,,32
2020-12-09 04:32:02,,,,,,34.6,31.9
2020-12-09 04:34:02,,,,,,34.4,31.7
2020-12-09 04:36:03,,1,,,,34.2,31.5
2020-12-09 04:38:02,,,,,,37.5,33.1
2020-12-09 04:40:03,,,,,,38.6,33.6
2020-12-09 04:42:02,,,,,,39.7,34.8
2020-12-09 04:44:02,,,,,,41.1,36
2020-12-09 04:46:02,,,,,,42.3,37.2
2020-12-09 04:48:02,,0,14.8,,,39.3,37.7
2020-12-09 04:50:03,,,,,,39.2,37.4
2020-12-09 04:52:02,,,,,,39.1,37.2
2020-12-09 04:54:02,,,,,,38.6,37
2020-12-09 04:56:02,,,,,,38.3,36.7
2020-12-09 04:58:02,,,,,,,36.2
2020-12-09 05:00:03,,,,4.1,,38.1,35.9
2020-12-09 05:02:02,,1,,,39.6,37.8,35.6
2020-12-09 05:04:02,,,,,,40.5,
2020-12-09 05:04:03,,,,,,,36.1
2020-12-09 05:06:02,,,,,,41.3,36.3
2020-12-09 05:08:02,,,,,,42.8,37.8
2020-12-09 05:10:03,,,14.9,,,44.2,39
2020-12-09 05:12:02,,,,,,45.1,40.1
2020-12-09 05:14:02,,,,,,46.4,
2020-12-09 05:14:03,,,,,,,41.3
2020-12-09 05:16:03,,,,,,47.4,42.4
2020-12-09 05:18:02,,0,,,,43.8,42.3
2020-12-09 05:20:03,,,,,,44.2,42
2020-12-09 05:22:02,,,,,,44,41.6
2020-12-09 05:24:03,,,,,,43.8,41.4
2020-12-09 05:26:03,,,,,,43.5,41
2020-12-09 05:28:02,,,,,,43.2,40.7
2020-12-09 05:30:03,,,,,,43,40.3
2020-12-09 05:32:02,,,,,,42.7,
2020-12-09 05:32:03,,,15,,,,40
2020-12-09 05:34:02,,,,,,42.3,39.7
2020-12-09 05:36:02,,,,,,42,39.3
2020-12-09 05:38:02,,,,,,41.7,38.9
2020-12-09 05:40:02,,,,,,41.5,38.6
2020-12-09 05:42:02,,,,,,41.2,38.4
2020-12-09 05:44:02,,,,,,41,38.2
2020-12-09 05:46:02,,,,,,40.8,37.8
2020-12-09 05:48:02,,,,,,40.5,37.5
2020-12-09 05:50:03,,,,,,40.3,37.3
2020-12-09 05:52:02,,,,,,40,37
2020-12-09 05:54:02,,,,,,39.8,36.8
2020-12-09 05:56:02,,,,,,39.6,
2020-12-09 05:56:03,,1,15.1,,,,36.5
2020-12-09 05:58:02,,,,,39.7,40.6,36
2020-12-09 06:00:03,,,,4,,42.1,37.1
2020-12-09 06:02:02,,,,,,42.5,37.4
2020-12-09 06:04:02,,,,,39.6,42.6,37.6
2020-12-09 06:06:02,,,,,39.7,43.8,38.7
2020-12-09 06:08:02,,,,,,44.7,
2020-12-09 06:08:03,,,,,,,39.6
2020-12-09 06:10:02,,,,,,45.4,40.4
2020-12-09 06:10:03,,,,,39.8,,
2020-12-09 06:12:02,,,,,,46.4,41.5
2020-12-09 06:14:02,,,15.2,,,47.3,42.4
2020-12-09 06:16:02,,0,,,,44.2,42.8
2020-12-09 06:18:02,,,,,,44.3,42.5
2020-12-09 06:20:02,,,,,,44.2,42.2
2020-12-09 06:22:02,,,,,,44,41.9
2020-12-09 06:24:02,,,,,,43.7,41.6
2020-12-09 06:26:02,,,,,,43.4,40.8
2020-12-09 06:28:02,,,15.3,,,,40.3
2020-12-09 06:30:03,,,,,,43.2,39.9
2020-12-09 06:32:02,,,,,,43,
2020-12-09 06:32:03,,,,,,,39.6
2020-12-09 06:34:02,,,,,,42.8,39.3
2020-12-09 06:36:02,,,,,,42.5,39
2020-12-09 06:38:02,,,,,,42.3,38.7
2020-12-09 06:40:02,,,,,,42,38.4
2020-12-09 06:42:02,,,,,39.7,41.7,38.1
2020-12-09 06:44:02,,,,,39.8,41.5,37.8
2020-12-09 06:46:02,,,,,,41.2,37.6
2020-12-09 06:48:02,,,,,,40.9,37.3
2020-12-09 06:50:02,,,,,39.7,40.7,37.1
2020-12-09 06:50:03,,,15,,,,
2020-12-09 06:52:02,,,,,,40.4,36.8
